Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Event_id,Species,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated,dis,Cases__str,Deaths__str,Killed and disposed of__str,New outbreaks__str,Slaughtered__str,Susceptible__str,Vaccinated__str,Outbreaks,Killed_disposed,rowtype,Semester_half,AdminDiv_raw,State_Clean,Geo_cleaning_action,AdminDiv
2021,Jul-Dec 2021,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2021,Jul-Dec 2021,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,27.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,27,0,,1.0,animal_record,Jul-Dec,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2021,Jul-Dec 2021,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,3,,-,,-,,,,HPAI,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jul-Dec,Edo,Edo,Unchanged (already a state-level value),Edo
2021,Jul-Dec 2021,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,8919.0,Animal,8919.0,7751,0.0,1168.0,0.0,HPAI,8919,1168,7751,-,0,8919,0,,7751.0,animal_record,Jul-Dec,Edo,Edo,Unchanged (already a state-level value),Edo
2021,Jul-Dec 2021,Africa,Nigeria,Enugu,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2021,Jul-Dec 2021,Africa,Nigeria,Enugu,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3820.0,Animal,3820.0,2815,0.0,1005.0,0.0,HPAI,3820,1005,2815,-,0,3820,0,,2815.0,animal_record,Jul-Dec,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,2,,-,,-,,,,Trypanosomosis,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Goats,-,-,23.0,Animal,23.0,0,0.0,3.0,0.0,Trypanosomosis,23,3,0,-,0,23,0,,0.0,animal_record,Jul-Dec,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2021,Jul-Dec 2021,Africa,Nigeria,Federal Capital Territory,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2021,Jul-Dec 2021,Africa,Nigeria,Federal Capital Territory,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,27.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,27,0,,1.0,animal_record,Jul-Dec,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2021,Jul-Dec 2021,Africa,Nigeria,Gombe,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,5,,-,,-,,,,HPAI,-,-,-,5,-,-,-,5.0,,outbreak_row_DOMESTIC,Jul-Dec,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2021,Jul-Dec 2021,Africa,Nigeria,Gombe,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,8112.0,Animal,8112.0,5297,0.0,2815.0,0.0,HPAI,8112,2815,5297,-,0,8112,0,,5297.0,animal_record,Jul-Dec,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2021,Jul-Dec 2021,Africa,Nigeria,Imo,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Imo,Imo,Unchanged (already a state-level value),Imo
2021,Jul-Dec 2021,Africa,Nigeria,Imo,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,19.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,19,0,,1.0,animal_record,Jul-Dec,Imo,Imo,Unchanged (already a state-level value),Imo
2021,Jul-Dec 2021,Africa,Nigeria,Jigawa,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,3,,-,,-,,,,Trypanosomosis,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jul-Dec,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2021,Jul-Dec 2021,Africa,Nigeria,Jigawa,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,363.0,Animal,38.0,0,0.0,0.0,0.0,Trypanosomosis,38,0,0,-,0,363,0,,0.0,animal_record,Jul-Dec,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2021,Jul-Dec 2021,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,7,,-,,-,,,,Rabies,-,-,-,7,-,-,-,7.0,,outbreak_row_BOTH,Jul-Dec,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2021,Jul-Dec 2021,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,147.0,Animal,7.0,5,0.0,2.0,0.0,Rabies,7,2,5,-,0,147,0,,5.0,animal_record,Jul-Dec,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2021,Jul-Dec 2021,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,8,,-,,-,,,,HPAI,-,-,-,8,-,-,-,8.0,,outbreak_row_DOMESTIC,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2021,Jul-Dec 2021,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,32950.0,Animal,32950.0,28477,0.0,4473.0,0.0,HPAI,32950,4473,28477,-,0,32950,0,,28477.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2021,Jul-Dec 2021,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,10,,-,,-,,,,Rabies,-,-,-,10,-,-,-,10.0,,outbreak_row_BOTH,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2021,Jul-Dec 2021,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,1090.0,Animal,9.0,6,0.0,3.0,0.0,Rabies,9,3,6,-,0,1090,0,,6.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2021,Jul-Dec 2021,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,16.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,16,0,,1.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2021,Jul-Dec 2021,Africa,Nigeria,Katsina,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2021,Jul-Dec 2021,Africa,Nigeria,Katsina,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,32.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,32,0,,1.0,animal_record,Jul-Dec,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,8,,-,,-,,,,Rabies,-,-,-,8,-,-,-,8.0,,outbreak_row_BOTH,Jul-Dec,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,213.0,Animal,7.0,3,0.0,4.0,0.0,Rabies,7,4,3,-,0,213,0,,3.0,animal_record,Jul-Dec,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Wild,-,Cercopithecidae (unidentified),-,-,1.0,Animal,1.0,0,0.0,1.0,0.0,Rabies,1,1,0,-,0,1,0,,0.0,animal_record,Jul-Dec,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2021,Jul-Dec 2021,Africa,Nigeria,Kogi,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,2,,-,,-,,,,Trypanosomosis,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Kogi,Kogi,Unchanged (already a state-level value),Kogi
2021,Jul-Dec 2021,Africa,Nigeria,Kogi,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,24.0,Animal,11.0,0,0.0,0.0,0.0,Trypanosomosis,11,0,0,-,0,24,0,,0.0,animal_record,Jul-Dec,Kogi,Kogi,Unchanged (already a state-level value),Kogi
2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,4,,-,,-,,,,Trypanosomosis,-,-,-,4,-,-,-,4.0,,outbreak_row_DOMESTIC,Jul-Dec,Kwara,Kwara,Unchanged (already a state-level value),Kwara
2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,117.0,Animal,80.0,0,0.0,0.0,0.0,Trypanosomosis,80,0,0,-,0,117,0,,0.0,animal_record,Jul-Dec,Kwara,Kwara,Unchanged (already a state-level value),Kwara
2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Sheep,-,-,5.0,Animal,5.0,0,0.0,0.0,0.0,Trypanosomosis,5,0,0,-,0,5,0,,0.0,animal_record,Jul-Dec,Kwara,Kwara,Unchanged (already a state-level value),Kwara
2021,Jul-Dec 2021,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,80,,-,,-,,,,HPAI,-,-,-,80,-,-,-,80.0,,outbreak_row_DOMESTIC,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2021,Jul-Dec 2021,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,119775.0,Animal,119775.0,105464,0.0,14311.0,0.0,HPAI,119775,14311,105464,-,0,119775,0,,105464.0,animal_record,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,1,,-,,-,,,,Trypanosomosis,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,128.0,Animal,10.0,0,5.0,5.0,0.0,Trypanosomosis,10,5,0,-,5,128,0,,0.0,animal_record,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2021,Jul-Dec 2021,Africa,Nigeria,Niger,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,6,,-,,-,,,,HPAI,-,-,-,6,-,-,-,6.0,,outbreak_row_DOMESTIC,Jul-Dec,Niger,Niger,Unchanged (already a state-level value),Niger
2021,Jul-Dec 2021,Africa,Nigeria,Niger,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,14115.0,Animal,14115.0,10295,0.0,3820.0,0.0,HPAI,14115,3820,10295,-,0,14115,0,,10295.0,animal_record,Jul-Dec,Niger,Niger,Unchanged (already a state-level value),Niger
2021,Jul-Dec 2021,Africa,Nigeria,Niger,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,8,,-,,-,,,,Trypanosomosis,-,-,-,8,-,-,-,8.0,,outbreak_row_DOMESTIC,Jul-Dec,Niger,Niger,Unchanged (already a state-level value),Niger
2021,Jul-Dec 2021,Africa,Nigeria,Niger,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,64.0,Animal,13.0,0,1.0,6.0,0.0,Trypanosomosis,13,6,0,-,1,64,0,,0.0,animal_record,Jul-Dec,Niger,Niger,Unchanged (already a state-level value),Niger
2021,Jul-Dec 2021,Africa,Nigeria,Ogun,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,10,,-,,-,,,,HPAI,-,-,-,10,-,-,-,10.0,,outbreak_row_DOMESTIC,Jul-Dec,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2021,Jul-Dec 2021,Africa,Nigeria,Ogun,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,133064.0,Animal,133064.0,101710,0.0,31354.0,0.0,HPAI,133064,31354,101710,-,0,133064,0,,101710.0,animal_record,Jul-Dec,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2021,Jul-Dec 2021,Africa,Nigeria,Ondo,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,1,,-,,-,,,,Trypanosomosis,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Ondo,Ondo,Unchanged (already a state-level value),Ondo
2021,Jul-Dec 2021,Africa,Nigeria,Ondo,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Sheep,-,-,150.0,Animal,80.0,0,0.0,0.0,0.0,Trypanosomosis,80,0,0,-,0,150,0,,0.0,animal_record,Jul-Dec,Ondo,Ondo,Unchanged (already a state-level value),Ondo
2021,Jul-Dec 2021,Africa,Nigeria,Oyo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,6,,-,,-,,,,HPAI,-,-,-,6,-,-,-,6.0,,outbreak_row_DOMESTIC,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2021,Jul-Dec 2021,Africa,Nigeria,Oyo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,17843.0,Animal,17643.0,14077,0.0,3766.0,0.0,HPAI,17643,3766,14077,-,0,17843,0,,14077.0,animal_record,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,1,,-,,-,,,,Trypanosomosis,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,80.0,Animal,80.0,0,0.0,6.0,0.0,Trypanosomosis,80,6,0,-,0,80,0,,0.0,animal_record,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,4,,-,,-,,,,HPAI,-,-,-,4,-,-,-,4.0,,outbreak_row_DOMESTIC,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,13155.0,Animal,13065.0,11140,0.0,2015.0,0.0,HPAI,13065,2015,11140,-,0,13155,0,,11140.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,39,,-,,-,,,,Rabies,-,-,-,39,-,-,-,39.0,,outbreak_row_BOTH,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,2899.0,Animal,38.0,20,0.0,18.0,0.0,Rabies,38,18,20,-,0,2899,0,,20.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,Swine,-,-,18.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,18,0,,1.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,,-,1,,-,,-,,,,Trypanosomosis,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,77.0,Animal,15.0,0,0.0,0.0,0.0,Trypanosomosis,15,0,0,-,0,77,0,,0.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2021,Jul-Dec 2021,Africa,Nigeria,Rivers,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,11,,-,,-,,,,HPAI,-,-,-,11,-,-,-,11.0,,outbreak_row_DOMESTIC,Jul-Dec,Rivers,Rivers,Unchanged (already a state-level value),Rivers
2021,Jul-Dec 2021,Africa,Nigeria,Rivers,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,45301.0,Animal,45301.0,23342,0.0,21959.0,0.0,HPAI,45301,21959,23342,-,0,45301,0,,23342.0,animal_record,Jul-Dec,Rivers,Rivers,Unchanged (already a state-level value),Rivers
2021,Jul-Dec 2021,Africa,Nigeria,Taraba,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2021,Jul-Dec 2021,Africa,Nigeria,Taraba,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,2000.0,Animal,2000.0,1313,0.0,687.0,0.0,HPAI,2000,687,1313,-,0,2000,0,,1313.0,animal_record,Jul-Dec,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2022,Jan-Jun 2022,Africa,Nigeria,Abia,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Abia,Abia,Unchanged (already a state-level value),Abia
2022,Jan-Jun 2022,Africa,Nigeria,Abia,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3000.0,Animal,3000.0,2200,0.0,800.0,0.0,HPAI,3000,800,2200,-,0,3000,0,,2200.0,animal_record,Jan-Jun,Abia,Abia,Unchanged (already a state-level value),Abia
2022,Jan-Jun 2022,Africa,Nigeria,Adamawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2022,Jan-Jun 2022,Africa,Nigeria,Adamawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,17000.0,Animal,17000.0,13800,0.0,3200.0,0.0,HPAI,17000,3200,13800,-,0,17000,0,,13800.0,animal_record,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2022,Jan-Jun 2022,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2022,Jan-Jun 2022,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,9.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,9,0,,1.0,animal_record,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2022,Jan-Jun 2022,Africa,Nigeria,Anambra,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Anambra,Anambra,Unchanged (already a state-level value),Anambra
2022,Jan-Jun 2022,Africa,Nigeria,Anambra,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3000.0,Animal,3000.0,2850,0.0,150.0,0.0,HPAI,3000,150,2850,-,0,3000,0,,2850.0,animal_record,Jan-Jun,Anambra,Anambra,Unchanged (already a state-level value),Anambra
2022,Jan-Jun 2022,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,3,,-,,-,,,,HPAI,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2022,Jan-Jun 2022,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,8090.0,Animal,8090.0,5585,0.0,2505.0,0.0,HPAI,8090,2505,5585,-,0,8090,0,,5585.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2022,Jan-Jun 2022,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,5,,-,,-,,,,Rabies,-,-,-,5,-,-,-,5.0,,outbreak_row_BOTH,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2022,Jan-Jun 2022,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,249.0,Animal,12.0,12,0.0,0.0,0.0,Rabies,12,0,12,-,0,249,0,,12.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2022,Jan-Jun 2022,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,14.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,14,0,,1.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2022,Jan-Jun 2022,Africa,Nigeria,Borno,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2022,Jan-Jun 2022,Africa,Nigeria,Borno,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,37.0,Animal,37.0,17,0.0,20.0,0.0,HPAI,37,20,17,-,0,37,0,,17.0,animal_record,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2022,Jan-Jun 2022,Africa,Nigeria,Borno,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2022,Jan-Jun 2022,Africa,Nigeria,Borno,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,6.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,6,0,,1.0,animal_record,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2022,Jan-Jun 2022,Africa,Nigeria,Delta,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2022,Jan-Jun 2022,Africa,Nigeria,Delta,Rabies virus (Inf. with),RABV,Domestic,-,Goats,-,-,27.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,27,0,,1.0,animal_record,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2022,Jan-Jun 2022,Africa,Nigeria,Ebonyi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2022,Jan-Jun 2022,Africa,Nigeria,Ebonyi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,500.0,Animal,500.0,400,0.0,100.0,0.0,HPAI,500,100,400,-,0,500,0,,400.0,animal_record,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2022,Jan-Jun 2022,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2022,Jan-Jun 2022,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,79.0,Animal,3.0,3,0.0,0.0,0.0,Rabies,3,0,3,-,0,79,0,,3.0,animal_record,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2022,Jan-Jun 2022,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2022,Jan-Jun 2022,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,13000.0,Animal,13000.0,12374,0.0,626.0,0.0,HPAI,13000,626,12374,-,0,13000,0,,12374.0,animal_record,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2022,Jan-Jun 2022,Africa,Nigeria,Ekiti,Rabies virus (Inf. with),RABV,Both animal categories,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Ekiti,Ekiti,Unchanged (already a state-level value),Ekiti
