row_index_raw,year,semester,world_region,country,location_raw,location_std,location_recoded,geo_level,disease_wahis_label,disease,serotype,animal_category,species,measuring_units,event_id,outbreak_id,block_id,row_type,in_study_period,new_outbreaks,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated
650,2021,Jan-Jun 2021,Africa,Nigeria,Kwara,Kwara,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jan-Jun 2021|Kwara|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
651,2021,Jan-Jun 2021,Africa,Nigeria,Kwara,Kwara,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jan-Jun 2021|Kwara|Trypanosomosis|,animal_row,True,,50.0,50.0,0.0,0.0,0.0,0.0
652,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jan-Jun 2021|Lagos|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
653,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jan-Jun 2021|Lagos|HPAI|H5N1,animal_row,True,,12.0,12.0,8.0,0.0,4.0,0.0
654,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jan-Jun 2021|Lagos|Rabies|RABV,outbreak_row,True,3.0,,,,,,
655,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jan-Jun 2021|Lagos|Rabies|RABV,animal_row,True,,5.0,3.0,2.0,0.0,1.0,0.0
656,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jan-Jun 2021|Lagos|Trypanosomosis|,outbreak_row,True,2.0,,,,,,
657,2021,Jan-Jun 2021,Africa,Nigeria,Lagos,Lagos,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jan-Jun 2021|Lagos|Trypanosomosis|,animal_row,True,,7.0,2.0,0.0,0.0,0.0,0.0
658,2021,Jan-Jun 2021,Africa,Nigeria,Nassarawa,Nasarawa,True,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jan-Jun 2021|Nassarawa|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
659,2021,Jan-Jun 2021,Africa,Nigeria,Nassarawa,Nasarawa,True,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jan-Jun 2021|Nassarawa|HPAI|H5N1,animal_row,True,,7000.0,7000.0,4450.0,0.0,2550.0,0.0
660,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jan-Jun 2021|Niger|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
661,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jan-Jun 2021|Niger|HPAI|H5N1,animal_row,True,,1500.0,1500.0,698.0,0.0,802.0,0.0
662,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jan-Jun 2021|Niger|Rabies|RABV,outbreak_row,True,1.0,,,,,,
663,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jan-Jun 2021|Niger|Rabies|RABV,animal_row,True,,12.0,1.0,1.0,,0.0,0.0
664,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jan-Jun 2021|Niger|Trypanosomosis|,outbreak_row,True,7.0,,,,,,
665,2021,Jan-Jun 2021,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jan-Jun 2021|Niger|Trypanosomosis|,animal_row,True,,47.0,23.0,0.0,0.0,1.0,0.0
666,2021,Jan-Jun 2021,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jan-Jun 2021|Plateau|HPAI|H5N1,outbreak_row,True,44.0,,,,,,
667,2021,Jan-Jun 2021,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jan-Jun 2021|Plateau|HPAI|H5N1,animal_row,True,,104510.0,104510.0,87105.0,0.0,17405.0,0.0
668,2021,Jan-Jun 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jan-Jun 2021|Plateau|Rabies|RABV,outbreak_row,True,37.0,,,,,,
669,2021,Jan-Jun 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jan-Jun 2021|Plateau|Rabies|RABV,animal_row,True,,1496.0,40.0,17.0,0.0,22.0,9.0
670,2021,Jan-Jun 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Cats,Animal,-,-,2021|Jan-Jun 2021|Plateau|Rabies|RABV,animal_row,True,,1.0,1.0,1.0,0.0,0.0,0.0
671,2021,Jul-Dec 2021,Africa,Nigeria,Abia,Abia,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Abia|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
672,2021,Jul-Dec 2021,Africa,Nigeria,Abia,Abia,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Abia|HPAI|H5N1,animal_row,True,,7500.0,7500.0,3200.0,0.0,4300.0,0.0
673,2021,Jul-Dec 2021,Africa,Nigeria,Akwa Ibom,Akwa Ibom,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Akwa Ibom|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
674,2021,Jul-Dec 2021,Africa,Nigeria,Akwa Ibom,Akwa Ibom,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Akwa Ibom|HPAI|H5N1,animal_row,True,,4964.0,4964.0,1000.0,0.0,3964.0,0.0
675,2021,Jul-Dec 2021,Africa,Nigeria,Anambra,Anambra,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Anambra|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
676,2021,Jul-Dec 2021,Africa,Nigeria,Anambra,Anambra,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Anambra|HPAI|H5N1,animal_row,True,,11500.0,11500.0,7700.0,0.0,3800.0,0.0
677,2021,Jul-Dec 2021,Africa,Nigeria,Anambra,Anambra,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Anambra|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
678,2021,Jul-Dec 2021,Africa,Nigeria,Anambra,Anambra,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Goats,Animal,-,-,2021|Jul-Dec 2021|Anambra|Trypanosomosis|,animal_row,True,,10.0,10.0,0.0,0.0,6.0,0.0
679,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Bauchi|HPAI|H5N1,outbreak_row,True,6.0,,,,,,
680,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Bauchi|HPAI|H5N1,animal_row,True,,32517.0,32517.0,29813.0,0.0,2704.0,0.0
681,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Bauchi|Rabies|RABV,outbreak_row,True,10.0,,,,,,
682,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Bauchi|Rabies|RABV,animal_row,True,,451.0,10.0,5.0,0.0,5.0,0.0
683,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Bauchi|Trypanosomosis|,outbreak_row,True,4.0,,,,,,
684,2021,Jul-Dec 2021,Africa,Nigeria,Bauchi,Bauchi,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Bauchi|Trypanosomosis|,animal_row,True,,331.0,167.0,0.0,9.0,15.0,0.0
685,2021,Jul-Dec 2021,Africa,Nigeria,Bayelsa,Bayelsa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Bayelsa|HPAI|H5N1,outbreak_row,True,5.0,,,,,,
686,2021,Jul-Dec 2021,Africa,Nigeria,Bayelsa,Bayelsa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Bayelsa|HPAI|H5N1,animal_row,True,,11300.0,11300.0,7060.0,0.0,4240.0,0.0
687,2021,Jul-Dec 2021,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Benue|Rabies|RABV,outbreak_row,True,3.0,,,,,,
688,2021,Jul-Dec 2021,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Benue|Rabies|RABV,animal_row,True,,109.0,3.0,3.0,0.0,0.0,0.0
689,2021,Jul-Dec 2021,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Delta|HPAI|H5N1,outbreak_row,True,17.0,,,,,,
690,2021,Jul-Dec 2021,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Delta|HPAI|H5N1,animal_row,True,,286299.0,286299.0,187031.0,0.0,99268.0,0.0
691,2021,Jul-Dec 2021,Africa,Nigeria,Delta,Delta,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Delta|Rabies|RABV,outbreak_row,True,1.0,,,,,,
692,2021,Jul-Dec 2021,Africa,Nigeria,Delta,Delta,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Delta|Rabies|RABV,animal_row,True,,34.0,1.0,1.0,0.0,0.0,0.0
693,2021,Jul-Dec 2021,Africa,Nigeria,Ebonyi,Ebonyi,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Ebonyi|Rabies|RABV,outbreak_row,True,1.0,,,,,,
694,2021,Jul-Dec 2021,Africa,Nigeria,Ebonyi,Ebonyi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Ebonyi|Rabies|RABV,animal_row,True,,27.0,1.0,1.0,0.0,0.0,0.0
695,2021,Jul-Dec 2021,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Edo|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
696,2021,Jul-Dec 2021,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Edo|HPAI|H5N1,animal_row,True,,8919.0,8919.0,7751.0,0.0,1168.0,0.0
697,2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Enugu,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Enugu|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
698,2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Enugu,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Enugu|HPAI|H5N1,animal_row,True,,3820.0,3820.0,2815.0,0.0,1005.0,0.0
699,2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Enugu,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Enugu|Trypanosomosis|,outbreak_row,True,2.0,,,,,,
700,2021,Jul-Dec 2021,Africa,Nigeria,Enugu,Enugu,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Goats,Animal,-,-,2021|Jul-Dec 2021|Enugu|Trypanosomosis|,animal_row,True,,23.0,23.0,0.0,0.0,3.0,0.0
701,2021,Jul-Dec 2021,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Federal Capital Territory|Rabies|RABV,outbreak_row,True,1.0,,,,,,
702,2021,Jul-Dec 2021,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Federal Capital Territory|Rabies|RABV,animal_row,True,,27.0,1.0,1.0,0.0,0.0,0.0
703,2021,Jul-Dec 2021,Africa,Nigeria,Gombe,Gombe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Gombe|HPAI|H5N1,outbreak_row,True,5.0,,,,,,
704,2021,Jul-Dec 2021,Africa,Nigeria,Gombe,Gombe,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Gombe|HPAI|H5N1,animal_row,True,,8112.0,8112.0,5297.0,0.0,2815.0,0.0
705,2021,Jul-Dec 2021,Africa,Nigeria,Imo,Imo,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Imo|Rabies|RABV,outbreak_row,True,1.0,,,,,,
706,2021,Jul-Dec 2021,Africa,Nigeria,Imo,Imo,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Imo|Rabies|RABV,animal_row,True,,19.0,1.0,1.0,0.0,0.0,0.0
707,2021,Jul-Dec 2021,Africa,Nigeria,Jigawa,Jigawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Jigawa|Trypanosomosis|,outbreak_row,True,3.0,,,,,,
708,2021,Jul-Dec 2021,Africa,Nigeria,Jigawa,Jigawa,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Jigawa|Trypanosomosis|,animal_row,True,,363.0,38.0,0.0,0.0,0.0,0.0
709,2021,Jul-Dec 2021,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Kaduna|Rabies|RABV,outbreak_row,True,7.0,,,,,,
710,2021,Jul-Dec 2021,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Kaduna|Rabies|RABV,animal_row,True,,147.0,7.0,5.0,0.0,2.0,0.0
711,2021,Jul-Dec 2021,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Kano|HPAI|H5N1,outbreak_row,True,8.0,,,,,,
712,2021,Jul-Dec 2021,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Kano|HPAI|H5N1,animal_row,True,,32950.0,32950.0,28477.0,0.0,4473.0,0.0
713,2021,Jul-Dec 2021,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Kano|Rabies|RABV,outbreak_row,True,10.0,,,,,,
714,2021,Jul-Dec 2021,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Kano|Rabies|RABV,animal_row,True,,1090.0,9.0,6.0,0.0,3.0,0.0
715,2021,Jul-Dec 2021,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Cats,Animal,-,-,2021|Jul-Dec 2021|Kano|Rabies|RABV,animal_row,True,,16.0,1.0,1.0,0.0,0.0,0.0
716,2021,Jul-Dec 2021,Africa,Nigeria,Katsina,Katsina,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Katsina|Rabies|RABV,outbreak_row,True,1.0,,,,,,
717,2021,Jul-Dec 2021,Africa,Nigeria,Katsina,Katsina,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Katsina|Rabies|RABV,animal_row,True,,32.0,1.0,1.0,0.0,0.0,0.0
718,2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Kebbi,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Kebbi|Rabies|RABV,outbreak_row,True,8.0,,,,,,
719,2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Kebbi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Kebbi|Rabies|RABV,animal_row,True,,213.0,7.0,3.0,0.0,4.0,0.0
720,2021,Jul-Dec 2021,Africa,Nigeria,Kebbi,Kebbi,False,state,Rabies virus (Inf. with),Rabies,RABV,Wild,Cercopithecidae (unidentified),Animal,-,-,2021|Jul-Dec 2021|Kebbi|Rabies|RABV,animal_row,True,,1.0,1.0,0.0,0.0,1.0,0.0
721,2021,Jul-Dec 2021,Africa,Nigeria,Kogi,Kogi,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Kogi|Trypanosomosis|,outbreak_row,True,2.0,,,,,,
722,2021,Jul-Dec 2021,Africa,Nigeria,Kogi,Kogi,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Kogi|Trypanosomosis|,animal_row,True,,24.0,11.0,0.0,0.0,0.0,0.0
723,2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Kwara,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Kwara|Trypanosomosis|,outbreak_row,True,4.0,,,,,,
724,2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Kwara,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Kwara|Trypanosomosis|,animal_row,True,,117.0,80.0,0.0,0.0,0.0,0.0
725,2021,Jul-Dec 2021,Africa,Nigeria,Kwara,Kwara,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Sheep,Animal,-,-,2021|Jul-Dec 2021|Kwara|Trypanosomosis|,animal_row,True,,5.0,5.0,0.0,0.0,0.0,0.0
726,2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Lagos|HPAI|H5N1,outbreak_row,True,80.0,,,,,,
727,2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Lagos|HPAI|H5N1,animal_row,True,,119775.0,119775.0,105464.0,0.0,14311.0,0.0
728,2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Lagos,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Lagos|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
729,2021,Jul-Dec 2021,Africa,Nigeria,Lagos,Lagos,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Lagos|Trypanosomosis|,animal_row,True,,128.0,10.0,0.0,5.0,5.0,0.0
730,2021,Jul-Dec 2021,Africa,Nigeria,Niger,Niger,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Niger|HPAI|H5N1,outbreak_row,True,6.0,,,,,,
731,2021,Jul-Dec 2021,Africa,Nigeria,Niger,Niger,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Niger|HPAI|H5N1,animal_row,True,,14115.0,14115.0,10295.0,0.0,3820.0,0.0
732,2021,Jul-Dec 2021,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Niger|Trypanosomosis|,outbreak_row,True,8.0,,,,,,
733,2021,Jul-Dec 2021,Africa,Nigeria,Niger,Niger,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Niger|Trypanosomosis|,animal_row,True,,64.0,13.0,0.0,1.0,6.0,0.0
734,2021,Jul-Dec 2021,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Ogun|HPAI|H5N1,outbreak_row,True,10.0,,,,,,
735,2021,Jul-Dec 2021,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Ogun|HPAI|H5N1,animal_row,True,,133064.0,133064.0,101710.0,0.0,31354.0,0.0
736,2021,Jul-Dec 2021,Africa,Nigeria,Ondo,Ondo,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Ondo|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
737,2021,Jul-Dec 2021,Africa,Nigeria,Ondo,Ondo,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Sheep,Animal,-,-,2021|Jul-Dec 2021|Ondo|Trypanosomosis|,animal_row,True,,150.0,80.0,0.0,0.0,0.0,0.0
738,2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Oyo|HPAI|H5N1,outbreak_row,True,6.0,,,,,,
739,2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Oyo|HPAI|H5N1,animal_row,True,,17843.0,17643.0,14077.0,0.0,3766.0,0.0
740,2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Oyo,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,,-,-,-,2021|Jul-Dec 2021|Oyo|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
741,2021,Jul-Dec 2021,Africa,Nigeria,Oyo,Oyo,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2021|Jul-Dec 2021|Oyo|Trypanosomosis|,animal_row,True,,80.0,80.0,0.0,0.0,6.0,0.0
742,2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2021|Jul-Dec 2021|Plateau|HPAI|H5N1,outbreak_row,True,4.0,,,,,,
743,2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2021|Jul-Dec 2021|Plateau|HPAI|H5N1,animal_row,True,,13155.0,13065.0,11140.0,0.0,2015.0,0.0
744,2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Both animal categories,,-,-,-,2021|Jul-Dec 2021|Plateau|Rabies|RABV,outbreak_row,True,39.0,,,,,,
745,2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2021|Jul-Dec 2021|Plateau|Rabies|RABV,animal_row,True,,2899.0,38.0,20.0,0.0,18.0,0.0
746,2021,Jul-Dec 2021,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Swine,Animal,-,-,2021|Jul-Dec 2021|Plateau|Rabies|RABV,animal_row,True,,18.0,1.0,1.0,0.0,0.0,0.0
